subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,trialstart,trialend,tdur,recstart,recend,blinks,eye,start_time,end_time,duration,x1_pos,y1_pos,x2_pos,y2_pos,ampl,pk,line_no
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,862748.0,862776.0,32.0,307.8,229.9,263.7,230.1,1.08,147.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,862912.0,862936.0,28.0,259.7,231.9,433.3,213.6,4.29,319.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,863132.0,863148.0,20.0,423.1,215.3,397.9,216.5,0.63,93.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,863340.0,863360.0,24.0,408.2,205.9,488.3,204.4,1.99,157.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,863520.0,863540.0,24.0,479.6,207.1,580.1,195.9,2.52,193.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,863796.0,863816.0,24.0,576.1,200.8,496.4,201.1,1.99,180.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,864056.0,864216.0,164.0,502.1,208.4,631.4,185.1,3.28,840.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,864532.0,864552.0,24.0,645.2,201.3,738.7,194.5,2.35,203.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,864980.0,865000.0,24.0,733.0,206.5,823.3,200.0,2.26,194.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,865356.0,865372.0,20.0,837.6,203.5,893.0,205.1,1.38,120.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,865564.0,865580.0,20.0,883.3,204.9,948.3,197.9,1.61,147.0,3
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,865720.0,865788.0,72.0,939.4,202.4,250.0,275.1,16.97,598.0,3_4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,866016.0,866040.0,28.0,259.7,271.1,361.8,270.4,2.5,204.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,866240.0,866256.0,20.0,350.5,271.8,312.5,269.3,0.94,102.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,866552.0,866568.0,20.0,321.5,282.0,408.3,276.8,2.14,185.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,866796.0,866820.0,28.0,407.5,275.1,523.0,262.2,2.89,240.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,867020.0,867036.0,20.0,514.7,264.4,461.8,267.4,1.32,120.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,867232.0,867252.0,24.0,472.6,268.3,591.3,257.1,2.98,211.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,867452.0,867476.0,28.0,598.0,261.5,550.4,257.6,1.2,111.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,867608.0,867632.0,28.0,556.0,260.0,686.0,252.6,3.26,228.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,867972.0,867988.0,20.0,680.8,264.8,625.8,268.0,1.38,126.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,868116.0,868152.0,40.0,636.5,278.9,838.9,273.5,5.06,260.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,868332.0,868352.0,24.0,834.2,277.9,774.6,271.5,1.49,144.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,868432.0,868460.0,32.0,782.0,271.0,734.5,274.5,1.19,181.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,868704.0,868724.0,24.0,730.5,276.5,847.0,267.3,2.91,201.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,868848.0,868880.0,36.0,839.7,269.8,894.3,274.2,1.36,236.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,869028.0,869052.0,28.0,916.6,275.9,867.5,275.4,1.22,138.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,869216.0,869236.0,24.0,865.4,271.1,929.5,269.3,1.59,147.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,869544.0,869560.0,20.0,922.8,278.7,898.5,279.0,0.6,70.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,869776.0,869780.0,8.0,914.6,275.4,927.5,273.1,0.32,63.0,4
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,870096.0,870164.0,72.0,932.6,268.5,262.7,343.5,16.52,530.0,4_5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,870364.0,870384.0,24.0,276.6,342.3,263.4,343.0,0.32,103.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,870688.0,870704.0,20.0,262.8,343.8,319.6,336.7,1.4,116.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,871008.0,871024.0,20.0,316.6,339.6,362.8,330.8,1.16,112.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,871224.0,871244.0,24.0,359.3,340.3,336.6,341.0,0.56,81.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,871552.0,871576.0,28.0,338.6,342.0,457.5,323.7,2.97,243.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,871764.0,871772.0,12.0,444.0,325.7,426.3,331.6,0.46,58.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,872052.0,872068.0,20.0,433.6,327.7,495.6,321.3,1.55,138.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,872392.0,872412.0,24.0,489.8,325.9,551.1,324.4,1.53,135.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,872588.0,872608.0,24.0,541.5,326.7,472.8,327.1,1.71,146.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,872872.0,872904.0,36.0,488.2,331.9,664.8,312.0,4.44,208.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,873056.0,873072.0,20.0,656.7,320.1,604.7,321.2,1.3,118.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,873364.0,873384.0,24.0,623.3,329.5,704.9,327.5,2.04,153.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,873564.0,873588.0,28.0,703.5,328.4,824.1,313.1,3.03,217.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,873796.0,873800.0,8.0,811.5,319.2,799.7,320.4,0.3,57.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,874072.0,874088.0,20.0,801.5,324.1,856.8,320.8,1.38,116.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,874304.0,874324.0,24.0,857.2,317.4,944.7,312.0,2.16,166.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,874616.0,874624.0,12.0,950.4,310.6,967.6,308.7,0.42,63.0,5
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,874892.0,874956.0,68.0,969.5,305.1,314.0,410.9,16.28,459.0,5_6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,875088.0,875112.0,28.0,304.7,415.8,256.2,399.8,1.25,180.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,875876.0,875896.0,24.0,261.4,399.2,367.6,386.4,2.62,188.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,876064.0,876076.0,16.0,361.5,392.0,330.1,396.4,0.78,70.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,876152.0,876184.0,36.0,333.4,402.8,444.0,389.4,2.75,260.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,876712.0,876732.0,24.0,440.6,405.3,568.0,393.3,3.18,235.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,877096.0,877112.0,20.0,586.1,396.4,628.5,388.5,1.08,92.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,877384.0,877404.0,24.0,625.2,392.3,717.1,387.8,2.3,175.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,877896.0,877920.0,28.0,709.1,395.1,808.0,378.8,2.5,187.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,878104.0,878124.0,24.0,802.3,388.8,724.4,395.3,1.95,170.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,878356.0,878376.0,24.0,732.6,397.9,645.9,385.4,2.19,160.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,878604.0,878624.0,24.0,640.8,384.8,709.8,387.9,1.73,144.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,878768.0,878796.0,32.0,705.6,385.5,909.3,372.7,5.06,311.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,879012.0,879032.0,24.0,916.7,376.0,867.9,374.8,1.21,143.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,879488.0,879508.0,24.0,875.1,377.1,934.4,372.5,1.47,127.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,879864.0,879888.0,28.0,936.7,369.7,1013.7,355.7,1.91,121.0,6
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,879992.0,880052.0,64.0,1006.3,353.8,270.4,454.5,18.1,602.0,6_7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,880344.0,880356.0,16.0,253.0,453.6,247.3,449.5,0.17,73.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,880532.0,880552.0,24.0,255.5,450.2,327.2,440.5,1.76,108.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,880776.0,880808.0,36.0,332.1,441.3,433.5,437.9,2.5,250.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,880988.0,881000.0,16.0,438.9,438.7,398.4,443.1,1.01,98.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,881212.0,881232.0,24.0,411.3,454.2,486.6,444.6,1.88,142.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,881536.0,881560.0,28.0,496.3,440.6,639.0,432.5,3.56,270.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,881732.0,881748.0,20.0,624.2,435.1,541.9,438.9,2.05,175.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,882092.0,882112.0,24.0,541.6,438.6,631.5,435.9,2.24,159.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,882248.0,882372.0,128.0,633.3,442.8,710.5,436.0,1.93,1137.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,882528.0,882540.0,16.0,727.7,445.5,682.2,432.8,1.18,114.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,882896.0,882916.0,24.0,689.5,432.6,771.2,431.9,2.03,145.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,883100.0,883112.0,16.0,768.7,441.3,733.1,441.8,0.89,94.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,883292.0,883312.0,24.0,738.3,440.9,845.0,440.0,2.65,210.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,883676.0,883700.0,28.0,840.4,434.7,945.1,418.5,2.61,199.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,883912.0,883932.0,24.0,928.3,424.0,842.9,431.0,2.11,187.0,7
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,884048.0,884104.0,60.0,862.0,436.6,228.1,514.1,15.58,517.0,7_8
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,884360.0,884376.0,20.0,224.5,513.3,290.9,504.6,1.62,146.0,8
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,884552.0,884572.0,24.0,284.0,504.5,234.9,505.1,1.19,128.0,8
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,884808.0,884828.0,24.0,243.7,512.1,331.2,508.1,2.13,182.0,8
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,885052.0,885064.0,16.0,319.8,507.8,367.4,506.0,1.16,109.0,8
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,885312.0,885320.0,12.0,359.4,511.3,338.0,507.7,0.53,66.0,8
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,885648.0,885676.0,32.0,351.2,510.9,428.2,498.3,1.91,210.0,8
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,L,885828.0,885848.0,24.0,439.9,500.5,509.3,488.0,1.75,149.0,8
