subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount,rpregres,ttfixurt
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,1,6,Cowboy,1,215,280,204.16666666666666,280.0,600.0,1.0,0.0,0.0,995.0,2.0,600.0,232.0,600.0,0.0,0.0,995.0,200.0,1.0,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,2,4, was,1,280,323,280.0,323.0,232.0,1.0,1.0,1.0,3.0,1.0,232.0,200.0,432.0,1.0,1.0,3.0,284.0,1.0,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,3,8, without,1,323,409,323.0,409.0,168.0,1.0,1.0,2.0,2.0,0.0,168.0,284.0,740.0,2.0,2.0,8.0,288.0,1.0,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,4,2, a,1,409,431,409.0,431.0,,,,,,,,,,,,,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,5,6, doubt,1,431,496,431.0,496.0,348.0,2.0,0.0,0.0,995.0,3.0,232.0,188.0,348.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,6,4, the,1,496,539,496.0,539.0,224.0,1.0,0.0,0.0,995.0,3.0,224.0,272.0,224.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,7,8, ugliest,1,539,625,539.0,625.0,188.0,1.0,1.0,6.0,23.0,1.0,188.0,224.0,412.0,1.0,6.0,29.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,8,6, horse,1,625,690,625.0,690.0,432.0,2.0,0.0,0.0,995.0,3.0,272.0,192.0,432.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,9,3, in,1,690,722,690.0,722.0,232.0,1.0,0.0,0.0,995.0,1.0,232.0,228.0,232.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,10,4, the,1,722,765,722.0,765.0,192.0,1.0,1.0,9.0,39.0,3.0,192.0,232.0,424.0,1.0,9.0,45.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,11,7, world.,1,765,841,765.0,841.0,228.0,1.0,0.0,0.0,995.0,1.0,228.0,160.0,228.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,12,5, Even,1,841,895,841.0,895.0,316.0,1.0,0.0,0.0,995.0,4.0,316.0,200.0,316.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,13,4," so,",1,895,938,895.0,938.0,160.0,1.0,1.0,12.0,55.0,3.0,160.0,316.0,476.0,1.0,12.0,62.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,14,2, I,1,938,960,938.0,970.8333333333334,200.0,1.0,0.0,0.0,995.0,0.0,200.0,104.0,200.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,15,5,loved,2,215,269,204.16666666666666,269.0,192.0,1.0,0.0,0.0,995.0,1.0,192.0,352.0,192.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,16,4, him,2,269,312,269.0,312.0,148.0,1.0,1.0,15.0,68.0,1.0,148.0,192.0,340.0,1.0,15.0,70.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,17,7, beyond,2,312,388,312.0,388.0,892.0,3.0,0.0,0.0,995.0,0.0,352.0,200.0,892.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,18,4, all,2,388,431,388.0,431.0,,,,,,,,,,,,,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,19,8, reason.,2,431,517,431.0,517.0,200.0,1.0,0.0,0.0,995.0,1.0,200.0,480.0,200.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,20,2, I,2,517,539,517.0,539.0,480.0,1.0,0.0,0.0,995.0,0.0,480.0,244.0,480.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,21,9, realized,2,539,636,539.0,636.0,476.0,2.0,0.0,0.0,995.0,7.0,244.0,336.0,476.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,22,5, that,2,636,690,636.0,690.0,336.0,1.0,0.0,0.0,995.0,4.0,336.0,220.0,336.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,23,3, my,2,690,723,690.0,723.0,,,,,,,,,,,,,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,24,5, only,2,723,777,723.0,777.0,220.0,1.0,0.0,0.0,995.0,4.0,220.0,304.0,220.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,25,7, chance,2,777,853,777.0,853.0,304.0,1.0,0.0,0.0,995.0,4.0,304.0,268.0,304.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,26,3, to,2,853,885,853.0,885.0,268.0,1.0,0.0,0.0,995.0,1.0,268.0,252.0,268.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,27,8, compete,2,885,971,885.0,981.8333333333334,252.0,1.0,0.0,0.0,995.0,5.0,252.0,180.0,252.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,28,5,would,3,215,269,204.16666666666666,269.0,656.0,2.0,0.0,0.0,995.0,4.0,180.0,388.0,656.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,29,3, be,3,269,301,269.0,301.0,,,,,,,,,,,,,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,30,3, in,3,301,333,301.0,333.0,388.0,1.0,0.0,0.0,995.0,1.0,388.0,188.0,388.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,31,4, the,3,333,376,333.0,376.0,,,,,,,,,,,,,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,32,6, speed,3,376,441,376.0,441.0,280.0,2.0,0.0,0.0,995.0,4.0,188.0,240.0,280.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,33,8," events,",3,441,527,441.0,527.0,240.0,1.0,0.0,0.0,995.0,5.0,240.0,216.0,240.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,34,6, since,3,527,592,527.0,592.0,364.0,2.0,0.0,0.0,995.0,5.0,216.0,252.0,364.0,0.0,0.0,995.0,140.0,1.0,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,35,7, events,3,592,668,592.0,668.0,252.0,1.0,0.0,0.0,995.0,4.0,252.0,172.0,252.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,36,6, based,3,668,733,668.0,733.0,172.0,1.0,1.0,34.0,165.0,4.0,172.0,140.0,312.0,1.0,34.0,173.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,37,3, on,3,733,765,733.0,765.0,,,,,,,,,,,,,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,38,11, appearance,3,765,884,765.0,884.0,1088.0,4.0,0.0,0.0,995.0,1.0,336.0,164.0,1088.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,39,5, were,3,884,938,884.0,938.0,164.0,1.0,0.0,0.0,995.0,4.0,164.0,156.0,164.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,40,4, out,3,938,981,938.0,981.0,,,,,,,,,,,,,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,41,3, of,3,981,1013,981.0,1023.8333333333334,,,,,,,,,,,,,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,42,3,the,4,215,247,204.16666666666666,247.0,256.0,1.0,0.0,0.0,995.0,2.0,256.0,176.0,256.0,0.0,0.0,995.0,,,,43716.0
1950138,3,story03,959020,1021493,62473,959070,1020672,20,R,72454.0,0.0,232,70,43,10, question.,4,247,355,247.0,355.0,156.0,1.0,1.0,42.0,212.0,2.0,156.0,256.0,588.0,2.0,42.0,215.0,176.0,1.0,,43716.0
