subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount,rpregres,ttfixurt
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,1,4,Alex,1,215,258,204.25,258.0,160.0,1.0,0.0,0.0,861.0,1.0,160.0,248.0,160.0,0.0,0.0,861.0,276.0,1.0,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,2,4, and,1,258,301,258.0,301.0,96.0,1.0,1.0,1.0,3.0,0.0,96.0,276.0,372.0,1.0,1.0,3.0,,,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,3,4, Tim,1,301,344,301.0,344.0,332.0,1.0,0.0,0.0,861.0,0.0,332.0,360.0,332.0,0.0,0.0,861.0,,,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,4,4, are,1,344,387,344.0,387.0,360.0,1.0,0.0,0.0,861.0,2.0,360.0,204.0,360.0,0.0,0.0,861.0,172.0,1.0,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,5,6, lost.,1,387,452,387.0,452.0,204.0,1.0,1.0,4.0,10.0,1.0,204.0,172.0,376.0,1.0,4.0,14.0,,,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,6,7, Alex's,1,452,528,452.0,528.0,248.0,1.0,1.0,2.0,0.0,1.0,248.0,96.0,1968.0,8.0,1.0,3.0,660.0,3.0,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,7,5, wife,1,528,582,528.0,582.0,340.0,1.0,1.0,6.0,19.0,2.0,340.0,380.0,832.0,2.0,6.0,25.0,112.0,1.0,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,8,9, recently,1,582,679,582.0,679.0,412.0,2.0,0.0,0.0,861.0,4.0,208.0,268.0,412.0,0.0,0.0,861.0,,,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,9,7, passed,1,679,755,679.0,755.0,268.0,1.0,0.0,0.0,861.0,3.0,268.0,136.0,268.0,0.0,0.0,861.0,200.0,1.0,,48544.0
1950149,1,story01,587371,667364,79993,587408,666560,11,L,52506.0,0.0,312,74,10,5, away,1,755,809,755.0,809.0,136.0,1.0,0.0,0.0,861.0,0.0,136.0,92.0,136.0,0.0,0.0,861.0,84.0,1.0,,48544.0
