subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount,rpregres,ttfixurt
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,1,4,Alex,1,215,258,204.25,258.0,160.0,1.0,0.0,0.0,861.0,1.0,160.0,252.0,160.0,0.0,0.0,861.0,172.0,1.0,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,2,4, and,1,258,301,258.0,301.0,188.0,2.0,1.0,1.0,2.0,2.0,96.0,172.0,360.0,1.0,1.0,2.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,3,4, Tim,1,301,344,301.0,344.0,332.0,1.0,0.0,0.0,861.0,1.0,332.0,360.0,332.0,0.0,0.0,861.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,4,4, are,1,344,387,344.0,387.0,360.0,1.0,0.0,0.0,861.0,3.0,360.0,204.0,360.0,0.0,0.0,861.0,172.0,1.0,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,5,6, lost.,1,387,452,387.0,452.0,204.0,1.0,1.0,4.0,11.0,2.0,204.0,172.0,376.0,1.0,4.0,15.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,6,7, Alex's,1,452,528,452.0,528.0,252.0,1.0,1.0,2.0,2.0,2.0,252.0,96.0,1860.0,8.0,1.0,2.0,564.0,2.0,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,7,5, wife,1,528,582,528.0,582.0,100.0,1.0,0.0,0.0,861.0,1.0,100.0,144.0,100.0,0.0,0.0,861.0,188.0,1.0,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,8,9, recently,1,582,679,582.0,679.0,144.0,1.0,1.0,7.0,25.0,0.0,144.0,188.0,1248.0,5.0,6.0,27.0,532.0,3.0,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,9,7, passed,1,679,755,679.0,755.0,200.0,1.0,0.0,0.0,861.0,6.0,200.0,88.0,200.0,0.0,0.0,861.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,10,5, away,1,755,809,755.0,809.0,408.0,2.0,0.0,0.0,861.0,1.0,268.0,92.0,408.0,0.0,0.0,861.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,11,4, and,1,809,852,809.0,852.0,88.0,1.0,0.0,0.0,861.0,2.0,88.0,208.0,88.0,0.0,0.0,861.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,12,3, he,1,852,884,852.0,884.0,92.0,1.0,1.0,9.0,40.0,0.0,92.0,200.0,380.0,2.0,9.0,49.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,13,9, couldn't,1,884,981,884.0,991.75,792.0,5.0,0.0,0.0,861.0,0.0,208.0,80.0,792.0,0.0,0.0,861.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,14,4,find,2,215,258,204.25,258.0,192.0,1.0,0.0,0.0,861.0,3.0,192.0,308.0,192.0,0.0,0.0,861.0,,,,45716.0
1950149,1,story01,587371,667364,79993,587408,666560,11,R,51388.0,0.0,314,82,15,4, the,2,258,301,258.0,301.0,80.0,1.0,1.0,14.0,65.0,0.0,80.0,192.0,272.0,1.0,14.0,74.0,,,,45716.0
