subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount,rpregres,ttfixurt
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,1,3,The,1,215,247,204.33333333333334,247.0,164.0,1.0,0.0,0.0,605.0,1.0,164.0,176.0,164.0,0.0,0.0,605.0,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,2,6, trial,1,247,312,247.0,312.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,3,5, pack,1,312,366,312.0,366.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,4,3, of,1,366,398,366.0,398.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,5,15, Beauty-Forever,1,398,560,398.0,560.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,6,6, pills,1,560,625,560.0,625.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,7,5, made,1,625,679,625.0,679.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,8,4, the,1,679,722,679.0,722.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,9,7, couple,1,722,798,722.0,798.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,10,5, feel,1,798,852,798.0,852.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,11,5, more,1,852,906,852.0,906.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,12,11, attractive,1,906,1025,906.0,1035.6666666666667,176.0,1.0,0.0,0.0,605.0,3.0,176.0,56.0,176.0,0.0,0.0,605.0,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,13,4,than,2,215,258,204.33333333333334,258.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,14,7, either,2,258,334,258.0,334.0,1136.0,3.0,0.0,0.0,605.0,3.0,84.0,204.0,1136.0,0.0,0.0,605.0,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,15,4, had,2,334,377,334.0,377.0,204.0,1.0,0.0,0.0,605.0,2.0,204.0,280.0,204.0,0.0,0.0,605.0,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,16,5, ever,2,377,431,377.0,431.0,280.0,1.0,0.0,0.0,605.0,3.0,280.0,200.0,280.0,0.0,0.0,605.0,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,17,9, imagined,2,431,528,431.0,528.0,56.0,1.0,1.0,14.0,78.0,1.0,56.0,84.0,1944.0,7.0,14.0,82.0,268.0,2.0,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,18,10, possible.,2,528,636,528.0,636.0,680.0,2.0,0.0,0.0,605.0,2.0,420.0,188.0,680.0,0.0,0.0,605.0,252.0,1.0,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,19,9, Suddenly,2,636,733,636.0,733.0,188.0,1.0,1.0,18.0,104.0,5.0,188.0,252.0,680.0,2.0,18.0,113.0,240.0,1.0,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,20,6, their,2,733,798,733.0,798.0,364.0,2.0,0.0,0.0,605.0,2.0,168.0,316.0,364.0,0.0,0.0,605.0,244.0,1.0,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,21,9, marriage,2,798,895,798.0,895.0,316.0,1.0,1.0,20.0,119.0,4.0,316.0,244.0,728.0,2.0,20.0,128.0,168.0,1.0,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,22,4, was,2,895,938,895.0,938.0,152.0,1.0,0.0,0.0,605.0,2.0,152.0,176.0,152.0,0.0,0.0,605.0,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,23,7, filled,2,938,1014,938.0,1024.6666666666667,820.0,2.0,0.0,0.0,605.0,2.0,176.0,76.0,820.0,0.0,0.0,605.0,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,24,4,with,3,215,258,204.33333333333334,258.0,,,,,,,,,,,,,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,25,5, more,3,258,312,258.0,312.0,540.0,3.0,0.0,0.0,605.0,3.0,76.0,96.0,540.0,0.0,0.0,605.0,,,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,26,10," laughter,",3,312,420,312.0,420.0,1292.0,5.0,0.0,0.0,605.0,8.0,96.0,208.0,1292.0,0.0,0.0,605.0,592.0,3.0,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,27,5, more,3,420,474,420.0,474.0,208.0,1.0,1.0,26.0,160.0,1.0,208.0,252.0,740.0,2.0,26.0,165.0,280.0,1.0,,25432.0
1950149,2,story02,671259,719880,48621,671310,719062,7,R,25904.0,0.0,188,42,28,10," cuddling,",3,474,582,474.0,582.0,356.0,1.0,0.0,0.0,605.0,2.0,356.0,232.0,356.0,0.0,0.0,605.0,720.0,4.0,,25432.0
