subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount,rpregres,ttfixurt
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,1,6,Cowboy,1,215,280,204.16666666666666,280.0,200.0,1.0,0.0,0.0,995.0,1.0,200.0,228.0,200.0,0.0,0.0,995.0,412.0,3.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,2,4, was,1,280,323,280.0,323.0,308.0,2.0,1.0,1.0,3.0,2.0,228.0,192.0,500.0,1.0,1.0,3.0,336.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,3,8, without,1,323,409,323.0,409.0,96.0,1.0,1.0,1.0,5.0,0.0,96.0,124.0,1196.0,7.0,1.0,5.0,692.0,4.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,4,2, a,1,409,431,409.0,431.0,128.0,1.0,1.0,3.0,6.0,1.0,128.0,96.0,1324.0,8.0,1.0,5.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,5,6, doubt,1,431,496,431.0,496.0,80.0,1.0,1.0,3.0,12.0,0.0,80.0,148.0,228.0,1.0,3.0,16.0,164.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,6,4, the,1,496,539,496.0,539.0,204.0,1.0,1.0,5.0,18.0,0.0,204.0,80.0,652.0,3.0,3.0,16.0,220.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,7,8, ugliest,1,539,625,539.0,625.0,540.0,2.0,0.0,0.0,995.0,0.0,212.0,268.0,540.0,0.0,0.0,995.0,256.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,8,6, horse,1,625,690,625.0,690.0,268.0,1.0,0.0,0.0,995.0,3.0,268.0,344.0,268.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,9,3, in,1,690,722,690.0,722.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,10,4, the,1,722,765,722.0,765.0,344.0,1.0,0.0,0.0,995.0,1.0,344.0,176.0,344.0,0.0,0.0,995.0,340.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,11,7, world.,1,765,841,765.0,841.0,176.0,1.0,1.0,10.0,46.0,3.0,176.0,340.0,936.0,4.0,5.0,25.0,200.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,12,5, Even,1,841,895,841.0,895.0,152.0,1.0,0.0,0.0,995.0,1.0,152.0,164.0,152.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,13,4," so,",1,895,938,895.0,938.0,164.0,1.0,1.0,11.0,53.0,0.0,164.0,200.0,784.0,3.0,11.0,57.0,420.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,14,2, I,1,938,960,938.0,970.8333333333334,216.0,1.0,0.0,0.0,995.0,0.0,216.0,504.0,216.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,15,5,loved,2,215,269,204.16666666666666,269.0,256.0,2.0,0.0,0.0,995.0,2.0,136.0,172.0,256.0,0.0,0.0,995.0,68.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,16,4, him,2,269,312,269.0,312.0,268.0,2.0,1.0,15.0,70.0,3.0,172.0,68.0,336.0,1.0,15.0,72.0,208.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,17,7, beyond,2,312,388,312.0,388.0,208.0,2.0,1.0,16.0,70.0,1.0,140.0,208.0,764.0,2.0,16.0,75.0,348.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,18,4, all,2,388,431,388.0,431.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,19,8, reason.,2,431,517,431.0,517.0,308.0,2.0,0.0,0.0,995.0,0.0,108.0,200.0,308.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,20,2, I,2,517,539,517.0,539.0,200.0,1.0,0.0,0.0,995.0,1.0,200.0,272.0,200.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,21,9, realized,2,539,636,539.0,636.0,272.0,1.0,0.0,0.0,995.0,7.0,272.0,164.0,272.0,0.0,0.0,995.0,300.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,22,5, that,2,636,690,636.0,690.0,164.0,1.0,1.0,21.0,104.0,2.0,164.0,300.0,872.0,3.0,21.0,106.0,408.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,23,3, my,2,690,723,690.0,723.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,24,5, only,2,723,777,723.0,777.0,220.0,1.0,0.0,0.0,995.0,2.0,220.0,308.0,220.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,25,7, chance,2,777,853,777.0,853.0,308.0,1.0,0.0,0.0,995.0,4.0,308.0,268.0,308.0,0.0,0.0,995.0,292.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,26,3, to,2,853,885,853.0,885.0,268.0,1.0,0.0,0.0,995.0,1.0,268.0,96.0,268.0,0.0,0.0,995.0,1096.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,27,8, compete,2,885,971,885.0,981.8333333333334,96.0,1.0,1.0,25.0,117.0,2.0,96.0,216.0,2352.0,8.0,25.0,122.0,868.0,4.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,28,5,would,3,215,269,204.16666666666666,269.0,224.0,1.0,0.0,0.0,995.0,4.0,224.0,108.0,224.0,0.0,0.0,995.0,304.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,29,3, be,3,269,301,269.0,301.0,108.0,1.0,1.0,28.0,135.0,1.0,108.0,304.0,840.0,3.0,28.0,143.0,428.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,30,3, in,3,301,333,301.0,333.0,180.0,1.0,0.0,0.0,995.0,2.0,180.0,276.0,180.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,31,4, the,3,333,376,333.0,376.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,32,6, speed,3,376,441,376.0,441.0,276.0,1.0,0.0,0.0,995.0,1.0,276.0,208.0,276.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,33,8," events,",3,441,527,441.0,527.0,208.0,1.0,0.0,0.0,995.0,3.0,208.0,304.0,208.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,34,6, since,3,527,592,527.0,592.0,304.0,1.0,0.0,0.0,995.0,2.0,304.0,236.0,304.0,0.0,0.0,995.0,388.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,35,7, events,3,592,668,592.0,668.0,236.0,1.0,1.0,34.0,165.0,2.0,236.0,148.0,968.0,4.0,34.0,173.0,728.0,3.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,36,6, based,3,668,733,668.0,733.0,300.0,1.0,1.0,35.0,174.0,5.0,300.0,384.0,748.0,2.0,35.0,180.0,64.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,37,3, on,3,733,765,733.0,765.0,128.0,1.0,0.0,0.0,995.0,0.0,128.0,296.0,128.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,38,11, appearance,3,765,884,765.0,884.0,1044.0,3.0,0.0,0.0,995.0,1.0,296.0,452.0,1044.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,39,5, were,3,884,938,884.0,938.0,452.0,1.0,0.0,0.0,995.0,1.0,452.0,276.0,452.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,40,4, out,3,938,981,938.0,981.0,276.0,1.0,0.0,0.0,995.0,0.0,276.0,144.0,276.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,41,3, of,3,981,1013,981.0,1023.8333333333334,144.0,1.0,0.0,0.0,995.0,0.0,144.0,252.0,144.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,42,3,the,4,215,247,204.16666666666666,247.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,43,10, question.,4,247,355,247.0,355.0,1056.0,3.0,0.0,0.0,995.0,0.0,252.0,228.0,1056.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,44,2, I,4,355,377,355.0,377.0,228.0,1.0,0.0,0.0,995.0,0.0,228.0,244.0,228.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,45,6, chose,4,377,442,377.0,442.0,244.0,1.0,0.0,0.0,995.0,2.0,244.0,144.0,244.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,46,7, barrel,4,442,518,442.0,518.0,276.0,2.0,0.0,0.0,995.0,2.0,144.0,120.0,276.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,47,7, racing,4,518,594,518.0,594.0,120.0,1.0,0.0,0.0,995.0,1.0,120.0,272.0,120.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,48,4, and,4,594,637,594.0,637.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,49,5, came,4,637,691,637.0,691.0,272.0,1.0,0.0,0.0,995.0,1.0,272.0,168.0,272.0,0.0,0.0,995.0,532.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,50,3, in,4,691,723,691.0,723.0,168.0,1.0,1.0,49.0,249.0,0.0,168.0,256.0,424.0,1.0,49.0,253.0,104.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,51,5, next,4,723,777,723.0,777.0,252.0,1.0,1.0,50.0,253.0,0.0,252.0,104.0,920.0,4.0,49.0,255.0,288.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,52,3, to,4,777,809,777.0,809.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,53,6," last,",4,809,874,809.0,874.0,320.0,1.0,0.0,0.0,995.0,0.0,320.0,192.0,320.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,54,6, while,4,874,939,874.0,939.0,508.0,2.0,0.0,0.0,995.0,0.0,192.0,104.0,508.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,55,7," Becky,",4,939,1015,939.0,1025.8333333333333,292.0,2.0,0.0,0.0,995.0,1.0,104.0,236.0,292.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,56,3,who,5,215,247,204.16666666666666,247.0,168.0,1.0,0.0,0.0,995.0,1.0,168.0,364.0,168.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,57,5, rode,5,247,301,247.0,301.0,236.0,1.0,1.0,56.0,281.0,0.0,236.0,168.0,404.0,1.0,56.0,288.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,58,2, a,5,301,323,301.0,323.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,59,4, big,5,323,366,323.0,366.0,364.0,1.0,0.0,0.0,995.0,1.0,364.0,188.0,364.0,0.0,0.0,995.0,240.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,60,6, brown,5,366,431,366.0,431.0,188.0,1.0,1.0,59.0,297.0,5.0,188.0,240.0,636.0,2.0,59.0,299.0,208.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,61,13, thoroughbred,5,431,571,431.0,571.0,616.0,4.0,0.0,0.0,995.0,4.0,204.0,228.0,616.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,62,6," mare,",5,571,636,571.0,636.0,228.0,1.0,0.0,0.0,995.0,1.0,228.0,340.0,228.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,63,4, won,5,636,679,636.0,679.0,340.0,1.0,0.0,0.0,995.0,0.0,340.0,824.0,340.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,64,6, every,5,679,744,679.0,744.0,824.0,1.0,0.0,0.0,995.0,4.0,824.0,492.0,824.0,0.0,0.0,995.0,1944.0,5.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,65,6, time.,5,744,809,744.0,809.0,492.0,1.0,1.0,64.0,328.0,0.0,492.0,656.0,3912.0,12.0,64.0,332.0,2692.0,12.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,66,4, For,5,809,852,809.0,852.0,228.0,1.0,1.0,65.0,333.0,3.0,228.0,156.0,2080.0,9.0,65.0,339.0,852.0,5.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,67,4, the,5,852,895,852.0,895.0,1324.0,2.0,0.0,0.0,995.0,0.0,1208.0,260.0,1324.0,0.0,0.0,995.0,1412.0,2.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,68,6, whole,5,895,960,895.0,960.0,260.0,1.0,0.0,0.0,995.0,2.0,260.0,112.0,260.0,0.0,0.0,995.0,516.0,3.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,69,5, next,5,960,1014,960.0,1024.8333333333333,208.0,2.0,1.0,68.0,348.0,0.0,112.0,180.0,2592.0,7.0,66.0,345.0,240.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,70,5,month,6,215,269,204.16666666666666,269.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,71,2, I,6,269,291,269.0,291.0,304.0,1.0,0.0,0.0,995.0,0.0,304.0,224.0,304.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,72,5, woke,6,291,345,291.0,345.0,224.0,1.0,0.0,0.0,995.0,2.0,224.0,144.0,224.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,73,3, up,6,345,377,345.0,377.0,204.0,1.0,0.0,0.0,995.0,2.0,204.0,160.0,204.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,74,6, early,6,377,442,377.0,442.0,144.0,1.0,1.0,73.0,370.0,1.0,144.0,204.0,348.0,1.0,73.0,375.0,328.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,75,6, every,6,442,507,442.0,507.0,160.0,1.0,1.0,74.0,377.0,0.0,160.0,328.0,800.0,2.0,74.0,380.0,312.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,76,4, day,6,507,550,507.0,550.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,77,4, and,6,550,593,550.0,593.0,112.0,1.0,0.0,0.0,995.0,1.0,112.0,236.0,112.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,78,5, rode,6,593,647,593.0,647.0,236.0,1.0,0.0,0.0,995.0,2.0,236.0,148.0,236.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,79,7, Cowboy,6,647,723,647.0,723.0,148.0,1.0,0.0,0.0,995.0,3.0,148.0,140.0,148.0,0.0,0.0,995.0,232.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,80,5, five,6,723,777,723.0,777.0,140.0,1.0,0.0,0.0,995.0,3.0,140.0,164.0,140.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,81,6, miles,6,777,842,777.0,842.0,304.0,2.0,1.0,79.0,401.0,3.0,164.0,232.0,664.0,2.0,79.0,406.0,128.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,82,3, to,6,842,874,842.0,874.0,164.0,1.0,0.0,0.0,995.0,2.0,164.0,160.0,164.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,83,4, the,6,874,917,874.0,917.0,160.0,1.0,0.0,0.0,995.0,2.0,160.0,248.0,160.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,84,6, arena,6,917,982,917.0,982.0,300.0,2.0,0.0,0.0,995.0,0.0,248.0,156.0,300.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,85,4, and,6,982,1025,982.0,1035.8333333333333,156.0,1.0,0.0,0.0,995.0,0.0,156.0,388.0,156.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,86,8,trained.,7,215,301,204.16666666666666,301.0,388.0,1.0,0.0,0.0,995.0,6.0,388.0,72.0,388.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,87,3, On,7,301,333,301.0,333.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,88,4, the,7,333,376,333.0,376.0,284.0,1.0,0.0,0.0,995.0,1.0,284.0,152.0,284.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,89,4, way,7,376,419,376.0,419.0,72.0,1.0,1.0,88.0,445.0,2.0,72.0,284.0,508.0,2.0,88.0,448.0,152.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,90,5, home,7,419,473,419.0,473.0,316.0,1.0,0.0,0.0,995.0,3.0,316.0,116.0,316.0,0.0,0.0,995.0,232.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,91,5, from,7,473,527,473.0,527.0,80.0,1.0,1.0,90.0,453.0,0.0,80.0,232.0,380.0,2.0,90.0,457.0,68.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,92,4, the,7,527,570,527.0,570.0,116.0,1.0,1.0,91.0,455.0,0.0,116.0,80.0,1040.0,5.0,90.0,457.0,788.0,3.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,93,7," arena,",7,570,646,570.0,646.0,348.0,2.0,1.0,92.0,463.0,6.0,212.0,244.0,836.0,2.0,92.0,468.0,244.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,94,2, I,7,646,668,646.0,668.0,156.0,1.0,0.0,0.0,995.0,0.0,156.0,80.0,156.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,95,6, would,7,668,733,668.0,733.0,260.0,1.0,1.0,94.0,469.0,3.0,260.0,156.0,496.0,2.0,94.0,476.0,80.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,96,3, be,7,733,765,733.0,765.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,97,3, so,7,765,797,765.0,797.0,312.0,1.0,0.0,0.0,995.0,1.0,312.0,164.0,312.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,98,7, tired;,7,797,873,797.0,873.0,284.0,2.0,0.0,0.0,995.0,5.0,164.0,116.0,284.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,99,6, those,7,873,938,873.0,938.0,292.0,2.0,0.0,0.0,995.0,3.0,116.0,148.0,292.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,100,5, five,7,938,992,938.0,1002.8333333333334,148.0,1.0,0.0,0.0,995.0,4.0,148.0,216.0,148.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,101,5,miles,8,215,269,204.16666666666666,269.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,102,7, seemed,8,269,345,269.0,345.0,572.0,3.0,0.0,0.0,995.0,0.0,216.0,304.0,572.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,103,6, twice,8,345,410,345.0,410.0,304.0,1.0,0.0,0.0,995.0,3.0,304.0,260.0,304.0,0.0,0.0,995.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,104,3, as,8,410,442,410.0,442.0,,,,,,,,,,,,,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,105,6, long.,8,442,507,442.0,507.0,404.0,2.0,0.0,0.0,995.0,2.0,260.0,136.0,404.0,0.0,0.0,995.0,240.0,1.0,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,106,3, In,8,507,539,507.0,539.0,136.0,1.0,1.0,105.0,528.0,1.0,136.0,240.0,376.0,1.0,105.0,531.0,,,,44864.0
1950149,3,story03,727599,827852,100253,727662,827015,20,L,74524.0,0.0,385,110,107,4, the,8,539,582,539.0,582.0,244.0,2.0,0.0,0.0,995.0,0.0,140.0,224.0,244.0,0.0,0.0,995.0,,,,44864.0
